fin_year,month,state_code,state_name,district_code,district_name,Approved_Labour_Budget,Average_Wage_rate_per_day_per_person,Average_days_of_employment_provided_per_Household,Differently_abled_persons_worked,Material_and_skilled_Wages,Number_of_Completed_Works,Number_of_GPs_with_NIL_exp,Number_of_Ongoing_Works,Persondays_of_Central_Liability_so_far,SC_persondays,SC_workers_against_active_workers,ST_persondays,ST_workers_against_active_workers,Total_Adm_Expenditure,Total_Exp,Total_Households_Worked,Total_Individuals_Worked,Total_No_of_Active_Job_Cards,Total_No_of_Active_Workers,Total_No_of_HHs_completed_100_Days_of_Wage_Employment,Total_No_of_JobCards_issued,Total_No_of_Workers,Total_No_of_Works_Takenup,Wages,Women_Persondays,percent_of_Category_B_Works,percent_of_Expenditure_on_Agriculture_Allied_Works,percent_of_NRM_Expenditure,percentage_payments_gererated_within_15_days,Remarks
2019-2020,Feb,12,HARYANA,1219,MEWAT,873815,245.108428299436,51,96,2050.1730959,540,56,1468,1441216,26350,1566,0,0,37.22841,5619.9433919,27960,33099,37513,51561,826,87116,127319,2008,3532.541886,578096,15,40.42,40.95,103.98,NA
2019-2020,Jan,12,HARYANA,1201,AMBALA,216340,283.292165590776,35,1,179.501012725,556,117,593,124548,64042,8984,0,0,32.33662,564.672359125,3498,4534,10086,16209,64,29530,42103,1149,352.8347264,64041,21,54.56,63.69,107.66,NA
2019-2020,Jan,12,HARYANA,1202,YAMUNANAGAR,259058,277.218970466715,40,0,369.683903158,1186,3,1049,209357,49188,10113,0,0,26.21333,976.274553158,5116,7104,14228,26894,77,36444,61243,2235,580.37732,50329,35,57.65,56.42,100.4,NA
2019-2020,Jan,12,HARYANA,1204,KAITHAL,330050,294.232357206001,28,98,186.1770418,703,26,470,365369,192515,26589,0,0,22.64204,1283.852903,12996,18274,21383,47932,49,43801,88631,1173,1075.0338212,223422,57,89.69,88.62,116.5,NA
2019-2020,Jan,12,HARYANA,1206,PANIPAT,255798,286.660436789681,41,6,320.2486112,1292,2,376,264933,100262,12524,0,0,44.21703,1123.9237362,6411,9319,13265,26429,280,27800,52490,1668,759.458095000005,123828,17,74.35,77.8,111.03,NA
2019-2020,Jan,12,HARYANA,1210,GURUGRAM,70764,276.666709760827,49,0,155.2003781,47,155,152,54145,25508,2137,0,0,16.5678,321.5693681,1102,1242,2803,3921,96,10823,14471,199,149.80119,24565,5,37.51,51.65,100,NA
2019-2020,Jan,12,HARYANA,1222,CHARKI DADRI,106200,283.574212049324,20,1,26.0818225,495,58,138,38359,13080,7971,0,0,22.95689,157.8149445,1847,2494,9824,18371,1,22765,42375,633,108.776232,15655,0,76.09,78.88,144,NA
2019-2020,July,12,HARYANA,1201,AMBALA,93183,248.673242682646,29,1,35.70914594,114,275,463,65085,33802,8754,0,0,20.13523,217.69335594,2210,2841,9732,15736,5,28987,41375,577,161.84898,33190,39,46.19,57.5,114.17,NA
2019-2020,July,12,HARYANA,1204,KAITHAL,180170,238.073614042744,21,57,79.4078448,268,139,769,151224,79278,25990,0,0,6.07357,445.505856899999,7080,9724,20663,46776,0,41783,85218,1037,360.024442099999,90953,59,91.08,90.24,122.04,NA
2019-2020,July,12,HARYANA,1206,PANIPAT,123617,242.138768441885,28,3,177.9727584,53,74,304,111160,44584,12185,0,0,10.91549,458.049703399999,3924,5742,12475,25396,2,26864,51293,357,269.161454999999,48522,27,74.14,76.95,108.86,NA
2019-2020,July,12,HARYANA,1211,REWARI,28398,174.452543336175,23,0,4.77815,12,351,53,3519,2332,4245,0,0,15.54584,26.462975,152,223,3860,7790,0,33626,68154,65,6.138985,1889,12,41.36,41.36,100,NA
2019-2020,July,12,HARYANA,1214,JIND,169459,266.314503054855,17,28,281.9479887,361,82,809,256477,141027,42408,0,0,18.96248,983.9459167,15049,19088,34019,74293,0,55372,114840,1170,683.035448,133337,17,78.58,77.95,101.44,NA
2019-2020,July,12,HARYANA,1221,PALWAL,85741,330.022041084634,29,0,68.4504228,105,188,293,30425,6973,3313,0,0,11.56921,180.4288388,1046,1395,9365,13438,0,22293,32374,398,100.409206,11632,30,46.15,44.47,119.77,NA
2019-2020,Oct,12,HARYANA,1209,FARIDABAD,34769,264.278525131466,28,0,33.701043,51,65,116,16354,3143,854,0,0,2.5,79.421153,572,610,1925,2124,6,3892,4153,167,43.22011,4737,23,59.2,70.88,101.3,NA
2019-2020,Oct,12,HARYANA,1216,SIRSA,422402,311.125827625001,14,46,231.69246323,830,55,496,300438,184074,74266,0,0,35.9951,1202.42777723,20351,26860,52631,121004,6,109104,235829,1326,934.740214,160106,29,89.32,94.56,106.31,NA
2019-2020,Sep,12,HARYANA,1201,AMBALA,140873,284.428784860558,29,1,140.73890008,211,197,726,84336,43631,8836,0,0,20.13523,400.74999008,2865,3666,9855,15901,17,29203,41657,937,239.87586,42254,25,50.11,59.95,110.59,NA
2019-2020,Sep,12,HARYANA,1204,KAITHAL,233320,296.562958452528,22,78,150.2719055,377,88,742,223022,116518,26462,0,0,16.70217,828.374716699997,9850,13542,21136,47589,2,42805,86914,1119,661.400641199997,134057,57,89.25,88.41,120.27,NA
2019-2020,Sep,12,HARYANA,1205,KARNAL,787092,282.153532395407,28,29,1125.608939116,555,93,1002,587321,330080,53515,0,0,26.81789,2809.57377711603,20292,27964,47993,97484,110,70968,135987,1557,1657.14694800003,344000,3,83.37,84.84,100.19,NA
2019-2020,Sep,12,HARYANA,1206,PANIPAT,185019,268.902513241555,33,3,177.9727584,504,41,974,169542,67098,12346,0,0,10.91549,644.790947399997,5022,7284,12854,25858,55,27286,51796,1478,455.902698999997,77428,18,75.36,79.97,115.61,NA
2019-2020,Sep,12,HARYANA,1219,MEWAT,458406,244.874343989985,37,85,1719.7803287,322,145,754,332312,5590,1583,0,0,27.26391,2560.7910687,8942,10922,34670,48534,90,76789,115224,1076,813.74683,132226,23,56.18,57.67,109.84,NA
2019-2020,Sep,12,HARYANA,1220,JHAJJAR,134745,264.527987462453,26,1,78.2707318,110,180,160,45942,17579,11718,0,0,15.85,215.6501798,1728,2256,12158,24500,0,49046,87051,270,121.529448,18473,51,82.25,79.45,101.95,NA
2019-2020,Sep,12,HARYANA,1221,PALWAL,123743,285.277631959458,35,0,238.5341624,168,140,334,72617,16772,3361,0,0,11.56921,457.2634304,2066,2725,9491,13621,9,22447,32595,502,207.160058,28333,31,59.29,48.3,115.18,NA
2019-2020,May,12,HARYANA,1205,KARNAL,211309,207.758332704396,14,5,0,41,195,727,92749,48181,52740,0,0,0,192.693776,6209,7742,46443,95201,0,68994,133041,768,192.693776,53748,5,43.2,45.68,100.13,NA
2019-2020,May,12,HARYANA,1208,ROHTAK,43465,260.3533808352,18,0,0,79,80,235,27227,15750,15241,0,0,0,70.886415,1491,1941,13637,26179,0,24585,44892,314,70.886415,13593,54,77.43,71.65,105.91,NA
2019-2020,May,12,HARYANA,1215,HISAR,247480,288.661158256406,10,13,0,139,180,1427,48314,28265,76825,0,0,0,139.463752,4493,6152,58388,131651,0,94471,197176,1566,139.463752,28570,52,58.66,56.24,100,NA
2019-2020,May,12,HARYANA,1221,PALWAL,34440,504.840285447285,32,0,0,16,223,306,11771,3325,3256,0,0,0,59.42475,359,519,9186,13170,0,22083,32075,322,59.42475,4177,30,42.59,40.92,145.92,NA
2019-2020,April,12,HARYANA,1209,FARIDABAD,2500,0,14,0,0,0,116,70,1129,194,785,0,0,0,0,77,86,1776,1962,0,3766,4014,70,0,347,57,0,0,100,NA
2019-2020,April,12,HARYANA,1210,GURUGRAM,3525,231.745963401507,15,0,0,0,191,60,3716,1828,2039,0,0,0,8.61168,234,237,2564,3651,0,10478,14099,60,8.61168,1699,1,32.35,45.27,100,NA
2019-2020,April,12,HARYANA,1213,BHIWANI,10701,431.664852071006,11,0,0,16,276,277,2535,693,37187,0,0,0,10.942704,213,250,33183,73201,0,68968,141890,293,10.942704,1065,12,31.15,29.21,196.52,NA
2019-2020,April,12,HARYANA,1222,CHARKI DADRI,6500,963.607929515419,14,0,0,0,154,50,1135,156,7874,0,0,0,10.93695,76,98,9610,18083,0,22500,42017,50,10.93695,398,2,77.3,77.3,100,NA
2019-2020,June,12,HARYANA,1206,PANIPAT,93036,170.596043467045,19,1,177.9727584,51,94,248,62024,25349,12031,0,0,10.91549,294.6987384,3102,4383,12194,24972,0,26540,50823,299,105.81049,26877,29,71.87,72.35,116.35,NA
2019-2020,June,12,HARYANA,1209,FARIDABAD,14857,227.621203097082,13,0,0.85424,1,107,73,3358,622,788,0,0,2.5,10.99776,240,259,1816,2003,0,3808,4057,74,7.64352,1167,54,12.42,11.98,100.42,NA
2019-2020,March,12,HARYANA,1217,PANCHKULA,176660,281.730409574627,37,0,150.2866646,228,0,263,134188,29920,2551,0,0,22.92704,551.2621066,3555,4448,6403,10781,158,14414,21813,491,378.048402,23355,28,44.71,46.47,100.86,NA
2019-2020,March,12,HARYANA,1219,MEWAT,920407,283.429725106193,53,96,2050.1730959,632,47,1496,1567187,28590,1553,0,0,37.22841,6529.2753119,29047,34370,37215,50776,992,89177,128888,2128,4441.873806,630317,15,38.31,38.69,103.78,NA
2019-2020,March,12,HARYANA,1221,PALWAL,230871,293.633717186192,54,1,420.5863865,247,96,409,231686,44463,3580,0,0,36.36421,1137.2588105,4240,5591,10312,14720,125,27396,38675,656,680.308214,87473,32,59.86,49.99,107.45,NA
2019-2020,Aug,12,HARYANA,1211,REWARI,34573,260.021133023975,16,0,4.77815,17,339,75,5172,3586,4273,0,0,15.54584,33.772283,317,404,3888,7824,0,33668,68203,92,13.448293,2548,8,45.47,55.74,100,NA
2019-2020,Aug,12,HARYANA,1213,BHIWANI,220601,221.750161730894,19,5,94.1881666,59,112,451,152661,84753,37297,0,0,21.6691,454.383281,7641,10136,33353,73425,5,69280,142305,510,338.5260144,83748,7,82.25,81.81,118.78,NA
2019-2020,Aug,12,HARYANA,1217,PANCHKULA,82480,288.987218438973,18,0,87.9631884,83,72,205,19090,4245,2474,0,0,7.74468,150.8755284,1025,1201,5976,10272,4,13965,21301,288,55.16766,2154,32,35.95,41.56,100.16,NA
2019-2020,Aug,12,HARYANA,1218,FATEHABAD,553158,214.267783560112,18,38,565.770382200001,372,23,1232,378932,261331,68025,0,0,29.99198,1407.69155980001,20346,31256,44516,100608,4,56153,121288,1604,811.929197600004,226187,29,64.66,67.85,102.8,NA
2019-2020,Dec,12,HARYANA,1204,KAITHAL,309892,282.144754814781,27,92,171.7085805,520,67,633,335685,177269,26565,0,0,22.64204,1141.4682407,12309,17259,21346,47865,43,43375,87836,1153,947.117620199996,204607,56,89.23,88.17,117.85,NA
2019-2020,Dec,12,HARYANA,1208,ROHTAK,239457,267.531889681971,38,2,224.8711456,401,0,362,206929,114254,15631,0,0,21.96554,800.437749600006,5353,7491,14350,27191,274,25361,46003,763,553.601064000006,106078,37,68.69,66.78,105.3,NA
2019-2020,Dec,12,HARYANA,1213,BHIWANI,386537,248.634929022719,25,6,263.0737689,312,91,449,235357,130794,37316,0,0,21.6691,869.922578800002,9412,12789,33432,73478,30,69416,142449,761,585.179709900002,130575,5,69.87,69.66,116.95,NA
2019-2020,Dec,12,HARYANA,1221,PALWAL,184529,287.700901774975,47,1,329.7450511,202,107,386,150481,28503,3434,0,0,25.01421,787.6944551,3176,4143,9967,14242,79,26962,38076,588,432.935194,58697,32,61.57,49.47,108.2,NA
2019-2020,Nov,12,HARYANA,1202,YAMUNANAGAR,219244,291.047682790961,32,0,343.858288898,735,46,1300,120274,26580,10036,0,0,19.99089,713.903868898,3704,5002,14013,26576,39,35594,60015,2035,350.05469,26173,34,54.88,56.78,100.67,NA
2019-2020,Nov,12,HARYANA,1209,FARIDABAD,39519,268.097954734219,30,0,33.701043,51,60,136,19264,3875,869,0,0,4.75318,90.100613,632,686,1961,2170,6,3928,4199,187,51.64639,5578,21,58.73,71.35,101.47,NA
2019-2020,Nov,12,HARYANA,1220,JHAJJAR,178815,278.007101664453,29,1,78.2707318,121,174,166,63985,23879,11729,0,0,20.85,277.0035758,2151,2864,12180,24535,0,49102,87131,287,177.882844,25622,48,74.06,72.16,101.55,NA
2019-2020,Nov,12,HARYANA,1222,CHARKI DADRI,83760,340.249268269729,18,1,19.3346173,454,75,115,21251,6529,7909,0,0,19.92393,111.5649193,1132,1524,9686,18188,1,22609,42168,569,72.306372,8282,0,68.76,70.07,155.04,NA
2019-2020,Dec,12,HARYANA,1209,FARIDABAD,44069,248.071036265245,35,0,44.789218,56,53,139,24762,5937,885,0,0,4.75318,110.969748,703,764,1992,2203,27,3959,4232,195,61.42735,7831,20,54.73,71.47,101.16,NA
2019-2020,Dec,12,HARYANA,1219,MEWAT,724516,238.611169006701,46,94,1836.3387129,416,100,1122,791655,15453,1569,0,0,32.26841,3757.5843729,17200,20550,35371,48999,329,77799,115744,1538,1888.97725,313825,17,52.29,53.26,105.72,NA
2019-2020,Feb,12,HARYANA,1203,KURUKSHETRA,245267,265.089478814958,23,15,76.1169972,487,17,280,178593,59087,13304,0,0,31.27769,580.825940099997,7545,10751,16592,37307,16,47260,97268,767,473.431252899997,101248,56,81.41,77.97,111.7,NA
2019-2020,Feb,12,HARYANA,1204,KAITHAL,348550,288.004642532928,29,101,186.1770418,723,14,464,404275,211808,26557,0,0,29.90674,1380.41455039999,13750,19400,21426,47967,70,44365,89514,1187,1164.33076859999,248925,56,89.35,88.33,115.13,NA
2019-2020,Feb,12,HARYANA,1207,SONIPAT,194627,290.36432699302,37,10,120.373726178,443,121,576,148468,58001,6542,0,0,53.47763,604.949465177997,3987,5041,9255,14831,94,28552,44355,1019,431.098108999997,59572,28,92.77,89.57,118.33,NA
2019-2020,Feb,12,HARYANA,1212,MAHENDRAGARH,347258,275.174829577312,48,9,685.305934384,524,112,601,304977,50576,6555,0,0,43.65872,1568.184594384,6284,7958,16691,26360,141,48270,67395,1125,839.21994,130502,16,38.41,38.55,113.32,NA
2019-2020,Feb,12,HARYANA,1215,HISAR,1247654,275.5242005497,27,35,621.67065745,1960,11,1547,813534,480023,77087,0,0,101.4081,2964.56180715,29419,44564,59137,132538,196,95953,199221,3507,2241.4830497,478918,28,77.51,81.05,100.41,NA
2019-2020,Aug,12,HARYANA,1202,YAMUNANAGAR,146109,361.88433896903,25,0,154.775211225,227,227,1201,58023,12477,10034,0,0,6.34261,371.093971225,2258,3034,13911,26450,1,35482,59875,1428,209.97615,14164,39,51.54,48.75,100.83,NA
2019-2020,Aug,12,HARYANA,1206,PANIPAT,152039,263.537058786072,31,3,177.9727584,264,54,796,141343,56823,12241,0,0,10.91549,561.379433399998,4448,6533,12609,25557,17,27008,51452,1060,372.491184999998,63262,23,75.04,79.22,110.88,NA
2019-2020,Aug,12,HARYANA,1207,SONIPAT,87492,291.027738807971,22,7,50.055423622,225,213,530,44764,20968,6436,0,0,30.95944,211.290520622,1953,2457,8864,14386,1,27863,43521,755,130.275657,19414,32,88.36,86.16,138.22,NA
2019-2020,Aug,12,HARYANA,1208,ROHTAK,168410,289.387369625536,27,0,71.8314348,182,65,308,98754,56259,15351,0,0,0,357.613037800002,3578,4830,13867,26489,37,24855,45262,490,285.781603000002,50361,54,65.62,65.37,110.22,NA
2019-2020,Aug,12,HARYANA,1214,JIND,216921,269.902686775134,18,29,281.9479887,392,76,840,312903,173874,42520,0,0,18.96248,1145.4440727,16469,21159,34196,74570,0,55743,115471,1232,844.533603999999,161376,16,75.82,75.32,102.43,NA
2019-2020,May,12,HARYANA,1204,KAITHAL,44040,295.072776640103,17,24,0,26,198,926,40531,16566,25614,0,0,0,119.5959471,2305,2994,20223,45968,0,41007,83788,952,119.5959471,25060,64,91.3,89.67,125.69,NA
2019-2020,May,12,HARYANA,1214,JIND,53725,190.823994173757,12,6,0,83,170,922,56297,32364,42085,0,0,0,107.428184,4644,5591,33566,73582,0,54377,113273,1005,107.428184,31162,19,72.06,70.28,106.65,NA
2019-2020,March,12,HARYANA,1203,KURUKSHETRA,257793,287.182935911016,23,15,76.1169972,509,16,268,188800,62783,13297,0,0,37.48965,655.808030199997,7973,11330,16651,37358,21,47375,97415,777,542.201382999997,107245,56,76.89,73.89,111.09,NA
2019-2020,March,12,HARYANA,1206,PANIPAT,280273,304.904548109345,42,6,345.6389812,1425,0,289,292781,112435,12591,0,0,50.89064,1289.23220620002,6962,10105,13382,26535,377,27928,52566,1714,892.70258500002,139192,16,67.55,70.22,109.88,NA
2019-2020,March,12,HARYANA,1208,ROHTAK,290360,293.897893954329,44,2,267.3602842,635,0,291,297287,158257,15702,0,0,33.47661,1174.5571262,6720,9510,14554,27416,511,25719,46456,926,873.720232000005,151800,39,71.54,67.98,103.66,NA
2019-2020,March,12,HARYANA,1210,GURUGRAM,85972,289.917883507448,52,0,155.2003781,50,146,169,67867,32033,2171,0,0,21.5678,373.5267481,1296,1461,2878,4000,165,10922,14579,219,196.75857,30920,5,37.16,50.43,100,NA
2019-2020,March,12,HARYANA,1215,HISAR,1354875,293.184328703623,28,40,621.67065745,2024,11,1550,858153,501556,76998,0,0,122.31585,3259.95661975,30350,46182,59138,132397,228,96062,199243,3574,2515.9701123,504125,28,74.88,77.92,101.4,NA
2019-2020,March,12,HARYANA,1216,SIRSA,700000,296.943843659904,20,55,245.14780648,1386,14,297,568146,347546,74266,0,0,44.46225,1976.68462648,27623,38034,52749,120987,60,109601,236396,1683,1687.07457,305821,24,82.01,84.62,105.41,NA
2019-2020,Sep,12,HARYANA,1211,REWARI,40573,174.870602605863,14,0,4.77815,69,315,90,11052,6330,4334,0,0,20.10884,44.213689,788,1003,3958,7928,1,33744,68312,159,19.326699,4859,5,38.72,55.15,100,NA
2019-2020,Jan,12,HARYANA,1208,ROHTAK,252785,275.026657335905,42,2,224.8711456,489,0,353,244353,131769,15702,0,0,33.47661,930.383643600005,5816,8194,14452,27341,358,25503,46209,842,672.035888000005,125119,38,70.78,68.12,104.49,NA
2019-2020,Jan,12,HARYANA,1212,MAHENDRAGARH,322234,279.508906175699,46,9,685.305934384,507,114,576,275483,45393,6554,0,0,43.65872,1498.964174384,5957,7582,16573,26233,126,48099,67185,1083,769.99952,117082,16,38.98,39.17,113.98,NA
2019-2020,Jan,12,HARYANA,1213,BHIWANI,427160,255.394741992784,26,6,314.1541839,334,88,482,267415,147847,37341,0,0,39.5861,1036.7041332,10221,13985,33502,73594,47,69570,142694,816,682.963849300002,148369,6,66.56,66.36,114.74,NA
2019-2020,Jan,12,HARYANA,1217,PANCHKULA,151873,264.839907861293,32,0,137.9685146,155,30,287,88128,19714,2536,0,0,22.92704,394.2936686,2682,3298,6185,10543,68,14206,21614,442,233.398114,11855,30,44.54,47.25,100.66,NA
2019-2020,April,12,HARYANA,1201,AMBALA,13500,205.180695908669,18,0,0,21,342,473,18307,9426,8656,0,0,0,37.56243,980,1254,9576,15519,0,28747,41062,494,37.56243,7785,43,44.21,47.22,100,NA
2019-2020,April,12,HARYANA,1203,KURUKSHETRA,13560,204.387406002639,13,0,0,12,360,503,6064,2783,12815,0,0,0,12.3940523,441,589,15535,35889,0,45051,93983,515,12.3940523,3565,77,88.01,79.9,407.73,NA
2019-2020,April,12,HARYANA,1204,KAITHAL,5500,394.368905244856,13,24,0,0,231,946,17255,7419,25591,0,0,0,68.0483546,1257,1707,20194,45920,0,40884,83541,946,68.0483546,10054,64,93.1,91.4,132.73,NA
2019-2020,April,12,HARYANA,1207,SONIPAT,10061,582.532110839446,13,5,0,57,275,337,4908,2033,6103,0,0,0,28.590676,364,414,8458,13781,0,27212,42521,394,28.590676,2097,59,67.66,67.66,202.52,NA
2019-2020,April,12,HARYANA,1215,HISAR,83980,556.587565650365,14,2,0,59,249,1449,14661,6608,76822,0,0,0,81.601303,994,1359,58341,131617,0,94378,197075,1508,81.601303,8239,54,49.74,51.81,100,NA
2019-2020,April,12,HARYANA,1218,FATEHABAD,70500,485.274568504659,14,0,0,18,216,964,6547,3409,67748,0,0,0,31.770926,457,599,43805,99890,0,55467,120809,982,31.770926,3302,28,23.54,21.69,132.84,NA
2019-2020,July,12,HARYANA,1202,YAMUNANAGAR,120934,355.207683193767,26,0,154.775211225,196,251,912,49797,11036,10029,0,0,6.34261,338.000591225,1866,2527,13903,26442,0,35469,59861,1108,176.88277,12018,37,54.39,50.56,100.97,NA
2019-2020,June,12,HARYANA,1201,AMBALA,69629,181.82420738171,25,0,35.70914594,44,295,496,51885,26999,8733,0,0,20.13523,150.18386594,2009,2560,9703,15698,1,28931,41311,540,94.33949,25994,41,48.99,54.79,111.37,NA
2019-2020,June,12,HARYANA,1202,YAMUNANAGAR,85007,319.769645062134,24,0,154.775211225,158,263,728,38063,8777,10030,0,0,6.34261,282.831741225,1554,2085,13902,26439,0,35469,59860,886,121.71392,9925,43,48.54,44.64,101.27,NA
2019-2020,June,12,HARYANA,1212,MAHENDRAGARH,104150,251.247232362363,28,2,261.9793546,147,211,605,67115,11558,6517,0,0,15.28372,445.8876546,2352,2921,16050,25558,0,47452,66365,752,168.62458,27652,18,28.6,27.95,116.8,NA
2019-2020,June,12,HARYANA,1217,PANCHKULA,52607,312.410781778397,16,0,87.9631884,53,82,192,10054,2117,2472,0,0,7.74468,127.1176484,628,733,5965,10267,0,13948,21288,245,31.40978,1357,34,33.88,40.66,100.3,NA
2019-2020,June,12,HARYANA,1221,PALWAL,65596,384.749679818219,29,0,68.4504228,82,196,264,19364,4864,3261,0,0,11.56921,154.5225608,651,925,9240,13247,0,22154,32169,346,74.502928,7142,32,42.09,40.66,123.32,NA
2019-2020,Oct,12,HARYANA,1202,YAMUNANAGAR,197299,304.808013373482,29,0,343.858288898,639,152,1263,93319,19939,10023,0,0,19.99089,648.292968898,3148,4255,13933,26469,12,35511,59905,1902,284.44379,20442,33,52.75,54.77,100.86,NA
2019-2020,Oct,12,HARYANA,1203,KURUKSHETRA,177083,295.148959638799,21,10,37.9636422,231,158,427,109635,34558,12855,0,0,22.04332,383.593524099997,4989,7171,15900,36211,5,45839,94982,658,323.586561899997,60813,63,88.26,82.99,117.97,NA
2019-2020,Oct,12,HARYANA,1204,KAITHAL,253595,305.364980808886,23,79,150.2719055,452,86,674,234223,121375,26471,0,0,16.70217,882.209094499997,10024,13847,21157,47619,3,42894,87080,1126,715.235018999997,140905,57,87.19,86.12,121.5,NA
2019-2020,Oct,12,HARYANA,1214,JIND,300864,281.279639972792,22,32,703.01668504,484,64,916,417524,234223,42531,0,0,56.01596,1933.44264904,18471,24087,34300,74673,17,55965,115723,1400,1174.410004,213253,15,74.89,74.21,102.73,NA
2019-2020,Oct,12,HARYANA,1219,MEWAT,533066,256.840358631258,41,91,1719.7803287,358,142,764,428072,7575,1580,0,0,27.26391,2846.5058987,10292,12674,34705,48538,119,76899,115307,1122,1099.46166,172578,22,59.79,61.11,108.13,NA
2019-2020,Oct,12,HARYANA,1221,PALWAL,148233,290.184117739158,42,0,238.5341624,180,134,335,95805,21028,3359,0,0,25.01421,541.5592664,2273,2992,9573,13719,14,26551,37558,515,278.010894,38001,31,59.85,50.57,112.17,NA
2019-2020,Oct,12,HARYANA,1222,CHARKI DADRI,72260,352.236812042919,17,0,19.3346173,451,75,96,18733,5473,7909,0,0,19.92393,105.2430693,1064,1404,9681,18183,0,22606,42167,547,65.984522,7256,0,68.86,70.42,157.14,NA
2019-2020,Nov,12,HARYANA,1201,AMBALA,174343,272.48029752366,31,1,140.73890008,269,170,748,99219,50812,8895,0,0,32.33662,443.42774648,3170,4060,9959,16029,35,29318,41800,1017,270.3522264,50138,23,51.09,60.89,108.86,NA
2019-2020,Nov,12,HARYANA,1211,REWARI,52798,236.310327376954,22,0,21.5796016,79,307,85,22329,10239,4403,0,0,20.10884,94.4541746,994,1299,4034,8051,18,33832,68451,164,52.765733,9463,4,37.31,45.06,99.96,NA
2019-2020,Nov,12,HARYANA,1214,JIND,346326,276.57786347188,24,34,703.01668504,493,63,943,465091,257034,42537,0,0,56.01596,2045.37139604,19206,25229,34341,74707,28,56145,116019,1436,1286.338751,236246,14,74.3,73.59,102.44,NA
2019-2020,Nov,12,HARYANA,1219,MEWAT,590806,242.572485290491,43,91,1719.7803287,382,132,851,567660,10242,1580,0,0,32.26841,3129.0357087,13156,15857,34787,48634,178,76965,115381,1233,1376.98697,226681,20,58.92,59.96,107.14,NA
2019-2020,Nov,12,HARYANA,1221,PALWAL,164456,275.918637963359,45,0,257.0977174,188,126,366,121612,24139,3390,0,0,25.01421,617.6621014,2679,3474,9734,13903,37,26766,37817,554,335.550174,47490,31,61.22,48.87,109.51,NA
2019-2020,May,12,HARYANA,1203,KURUKSHETRA,36510,203.444835472579,14,0,0,20,343,499,8570,3695,12816,0,0,0,17.4352224,576,770,15550,35914,0,45105,94059,519,17.4352224,4893,76,83.39,66.07,235.05,NA
2019-2020,May,12,HARYANA,1209,FARIDABAD,7657,300.713149274684,14,0,0,0,111,70,2137,362,787,0,0,0,6.42624,147,158,1777,1964,0,3767,4016,70,6.42624,683,57,7.2,7.2,100.66,NA
2019-2020,May,12,HARYANA,1210,GURUGRAM,9375,276.459423305589,21,0,0,2,186,58,6728,3179,2048,0,0,0,18.60019,307,315,2581,3669,0,10495,14117,60,18.60019,3249,1,22.38,34.13,100,NA
2019-2020,May,12,HARYANA,1218,FATEHABAD,195740,198.43330600026,9,2,0,245,104,760,30732,18024,67682,0,0,0,60.9825236,3412,4910,43891,99857,0,55435,120504,1005,60.9825236,17418,27,25.6,23.29,105.72,NA
